good_fraction,extra_delay,seed,metric,effect_type,effect
0.5004757373929591,8,15,oracle_gap,expected_gap_vs_oracle_pct,-0.3808998263170258
0.5004757373929591,8,16,oracle_gap,expected_gap_vs_oracle_pct,2.5422514525615902
0.5004757373929591,8,17,oracle_gap,expected_gap_vs_oracle_pct,0.9047797477696292
0.5004757373929591,8,18,oracle_gap,expected_gap_vs_oracle_pct,-0.3542622963424299
0.5004757373929591,8,19,oracle_gap,expected_gap_vs_oracle_pct,-1.4775290795681548
0.7497621313035204,4,0,wAoI,gain_vs_conservative_pct,28.237625556956985
0.7497621313035204,4,1,wAoI,gain_vs_conservative_pct,21.583597289577117
0.7497621313035204,4,2,wAoI,gain_vs_conservative_pct,23.098592271224323
0.7497621313035204,4,3,wAoI,gain_vs_conservative_pct,27.82899329205283
0.7497621313035204,4,4,wAoI,gain_vs_conservative_pct,26.318005594947252
0.7497621313035204,4,5,wAoI,gain_vs_conservative_pct,25.10507226319263
0.7497621313035204,4,6,wAoI,gain_vs_conservative_pct,29.279831653190957
0.7497621313035204,4,7,wAoI,gain_vs_conservative_pct,28.91652020765558
0.7497621313035204,4,8,wAoI,gain_vs_conservative_pct,22.287293037720975
0.7497621313035204,4,9,wAoI,gain_vs_conservative_pct,25.863355176413446
0.7497621313035204,4,10,wAoI,gain_vs_conservative_pct,27.58209803533083
0.7497621313035204,4,11,wAoI,gain_vs_conservative_pct,27.688565128768886
0.7497621313035204,4,12,wAoI,gain_vs_conservative_pct,25.277264305896484
0.7497621313035204,4,13,wAoI,gain_vs_conservative_pct,27.35601794850964
0.7497621313035204,4,14,wAoI,gain_vs_conservative_pct,23.078847411628892
0.7497621313035204,4,15,wAoI,gain_vs_conservative_pct,25.34841772536063
0.7497621313035204,4,16,wAoI,gain_vs_conservative_pct,27.075639907462396
0.7497621313035204,4,17,wAoI,gain_vs_conservative_pct,26.11177762661675
0.7497621313035204,4,18,wAoI,gain_vs_conservative_pct,26.99871740912654
0.7497621313035204,4,19,wAoI,gain_vs_conservative_pct,27.6465480234516
0.7497621313035204,4,0,p99_slot_aoi,gain_vs_conservative_pct,13.48314606741573
0.7497621313035204,4,1,p99_slot_aoi,gain_vs_conservative_pct,6.741573033707865
0.7497621313035204,4,2,p99_slot_aoi,gain_vs_conservative_pct,6.818181818181818
0.7497621313035204,4,3,p99_slot_aoi,gain_vs_conservative_pct,14.285714285714286
0.7497621313035204,4,4,p99_slot_aoi,gain_vs_conservative_pct,8.045977011494253
0.7497621313035204,4,5,p99_slot_aoi,gain_vs_conservative_pct,5.617977528089888
0.7497621313035204,4,6,p99_slot_aoi,gain_vs_conservative_pct,17.204301075268816
0.7497621313035204,4,7,p99_slot_aoi,gain_vs_conservative_pct,17.391304347826086
0.7497621313035204,4,8,p99_slot_aoi,gain_vs_conservative_pct,3.488372093023256
0.7497621313035204,4,9,p99_slot_aoi,gain_vs_conservative_pct,6.741573033707865
0.7497621313035204,4,10,p99_slot_aoi,gain_vs_conservative_pct,10.75268817204301
0.7497621313035204,4,11,p99_slot_aoi,gain_vs_conservative_pct,11.11111111111111
0.7497621313035204,4,12,p99_slot_aoi,gain_vs_conservative_pct,7.777777777777778
0.7497621313035204,4,13,p99_slot_aoi,gain_vs_conservative_pct,12.76595744680851
0.7497621313035204,4,14,p99_slot_aoi,gain_vs_conservative_pct,6.741573033707865
0.7497621313035204,4,15,p99_slot_aoi,gain_vs_conservative_pct,8.791208791208792
0.7497621313035204,4,16,p99_slot_aoi,gain_vs_conservative_pct,12.76595744680851
0.7497621313035204,4,17,p99_slot_aoi,gain_vs_conservative_pct,13.829787234042554
0.7497621313035204,4,18,p99_slot_aoi,gain_vs_conservative_pct,6.741573033707865
0.7497621313035204,4,19,p99_slot_aoi,gain_vs_conservative_pct,9.89010989010989
0.7497621313035204,4,0,cvar95_slot_aoi,gain_vs_conservative_pct,15.848688960762795
0.7497621313035204,4,1,cvar95_slot_aoi,gain_vs_conservative_pct,8.8190279009178
0.7497621313035204,4,2,cvar95_slot_aoi,gain_vs_conservative_pct,8.999803100908245
0.7497621313035204,4,3,cvar95_slot_aoi,gain_vs_conservative_pct,15.952683869589288
0.7497621313035204,4,4,cvar95_slot_aoi,gain_vs_conservative_pct,11.52664605219423
0.7497621313035204,4,5,cvar95_slot_aoi,gain_vs_conservative_pct,8.228907666247316
0.7497621313035204,4,6,cvar95_slot_aoi,gain_vs_conservative_pct,18.41437723031945
0.7497621313035204,4,7,cvar95_slot_aoi,gain_vs_conservative_pct,19.028949960408664
0.7497621313035204,4,8,cvar95_slot_aoi,gain_vs_conservative_pct,7.508590097448306
0.7497621313035204,4,9,cvar95_slot_aoi,gain_vs_conservative_pct,10.599010339298188
0.7497621313035204,4,10,cvar95_slot_aoi,gain_vs_conservative_pct,14.679396255578217
0.7497621313035204,4,11,cvar95_slot_aoi,gain_vs_conservative_pct,13.693531324687536
0.7497621313035204,4,12,cvar95_slot_aoi,gain_vs_conservative_pct,12.000292832914424
0.7497621313035204,4,13,cvar95_slot_aoi,gain_vs_conservative_pct,17.000367208298908
0.7497621313035204,4,14,cvar95_slot_aoi,gain_vs_conservative_pct,9.343298465244617
0.7497621313035204,4,15,cvar95_slot_aoi,gain_vs_conservative_pct,11.98352519974966
0.7497621313035204,4,16,cvar95_slot_aoi,gain_vs_conservative_pct,16.63415790145287
0.7497621313035204,4,17,cvar95_slot_aoi,gain_vs_conservative_pct,16.427584640714596
0.7497621313035204,4,18,cvar95_slot_aoi,gain_vs_conservative_pct,10.421768039845912
0.7497621313035204,4,19,cvar95_slot_aoi,gain_vs_conservative_pct,13.343178076885836
0.7497621313035204,4,0,oracle_gap,expected_gap_vs_oracle_pct,1.8977841083159699
0.7497621313035204,4,1,oracle_gap,expected_gap_vs_oracle_pct,4.460956998050446
0.7497621313035204,4,2,oracle_gap,expected_gap_vs_oracle_pct,1.6047383094235486
0.7497621313035204,4,3,oracle_gap,expected_gap_vs_oracle_pct,1.0384646634257397
0.7497621313035204,4,4,oracle_gap,expected_gap_vs_oracle_pct,3.620934603698454
0.7497621313035204,4,5,oracle_gap,expected_gap_vs_oracle_pct,1.441793675915767
0.7497621313035204,4,6,oracle_gap,expected_gap_vs_oracle_pct,0.98473152457713
0.7497621313035204,4,7,oracle_gap,expected_gap_vs_oracle_pct,0.4293415836081282
0.7497621313035204,4,8,oracle_gap,expected_gap_vs_oracle_pct,3.9838781990757264
0.7497621313035204,4,9,oracle_gap,expected_gap_vs_oracle_pct,3.5257343886002444
0.7497621313035204,4,10,oracle_gap,expected_gap_vs_oracle_pct,-2.7868328367752135
0.7497621313035204,4,11,oracle_gap,expected_gap_vs_oracle_pct,0.9762485166283761
0.7497621313035204,4,12,oracle_gap,expected_gap_vs_oracle_pct,4.981391912141244
0.7497621313035204,4,13,oracle_gap,expected_gap_vs_oracle_pct,1.0655037934568716
0.7497621313035204,4,14,oracle_gap,expected_gap_vs_oracle_pct,2.2074364649231586
0.7497621313035204,4,15,oracle_gap,expected_gap_vs_oracle_pct,0.6019202780003136
0.7497621313035204,4,16,oracle_gap,expected_gap_vs_oracle_pct,-1.1318881645223935
0.7497621313035204,4,17,oracle_gap,expected_gap_vs_oracle_pct,2.1400002131977165
0.7497621313035204,4,18,oracle_gap,expected_gap_vs_oracle_pct,1.6237514890497635
0.7497621313035204,4,19,oracle_gap,expected_gap_vs_oracle_pct,0.5319160525891523
0.7497621313035204,8,0,wAoI,gain_vs_conservative_pct,39.53455620640865
0.7497621313035204,8,1,wAoI,gain_vs_conservative_pct,35.33049836227187
0.7497621313035204,8,2,wAoI,gain_vs_conservative_pct,35.98754926441985
0.7497621313035204,8,3,wAoI,gain_vs_conservative_pct,38.06430547386034
0.7497621313035204,8,4,wAoI,gain_vs_conservative_pct,38.45342329564374
0.7497621313035204,8,5,wAoI,gain_vs_conservative_pct,35.483447761684815
0.7497621313035204,8,6,wAoI,gain_vs_conservative_pct,38.316259615043776
0.7497621313035204,8,7,wAoI,gain_vs_conservative_pct,36.78550277025942
0.7497621313035204,8,8,wAoI,gain_vs_conservative_pct,34.42629881415841
0.7497621313035204,8,9,wAoI,gain_vs_conservative_pct,36.14205393500385
0.7497621313035204,8,10,wAoI,gain_vs_conservative_pct,36.56032961834303
0.7497621313035204,8,11,wAoI,gain_vs_conservative_pct,36.742598781981435
0.7497621313035204,8,12,wAoI,gain_vs_conservative_pct,36.518162719278
0.7497621313035204,8,13,wAoI,gain_vs_conservative_pct,37.316272585641755
0.7497621313035204,8,14,wAoI,gain_vs_conservative_pct,35.540966326460556
0.7497621313035204,8,15,wAoI,gain_vs_conservative_pct,36.77481806947686
0.7497621313035204,8,16,wAoI,gain_vs_conservative_pct,39.60935903680107
0.7497621313035204,8,17,wAoI,gain_vs_conservative_pct,36.60027380225263
0.7497621313035204,8,18,wAoI,gain_vs_conservative_pct,37.1762504181229
0.7497621313035204,8,19,wAoI,gain_vs_conservative_pct,36.503693959021234
0.7497621313035204,8,0,p99_slot_aoi,gain_vs_conservative_pct,15.957446808510639
0.7497621313035204,8,1,p99_slot_aoi,gain_vs_conservative_pct,12.5
0.7497621313035204,8,2,p99_slot_aoi,gain_vs_conservative_pct,15.306122448979592
0.7497621313035204,8,3,p99_slot_aoi,gain_vs_conservative_pct,17.52577319587629
0.7497621313035204,8,4,p99_slot_aoi,gain_vs_conservative_pct,16.842105263157894
0.7497621313035204,8,5,p99_slot_aoi,gain_vs_conservative_pct,7.608695652173913
0.7497621313035204,8,6,p99_slot_aoi,gain_vs_conservative_pct,13.043478260869565
0.7497621313035204,8,7,p99_slot_aoi,gain_vs_conservative_pct,13.68421052631579
0.7497621313035204,8,8,p99_slot_aoi,gain_vs_conservative_pct,14.736842105263158
0.7497621313035204,8,9,p99_slot_aoi,gain_vs_conservative_pct,9.574468085106384
0.7497621313035204,8,10,p99_slot_aoi,gain_vs_conservative_pct,15.841584158415841
0.7497621313035204,8,11,p99_slot_aoi,gain_vs_conservative_pct,11.827956989247312
0.7497621313035204,8,12,p99_slot_aoi,gain_vs_conservative_pct,8.421052631578947
0.7497621313035204,8,13,p99_slot_aoi,gain_vs_conservative_pct,17.0
0.7497621313035204,8,14,p99_slot_aoi,gain_vs_conservative_pct,15.789473684210526
0.7497621313035204,8,15,p99_slot_aoi,gain_vs_conservative_pct,13.402061855670103
0.7497621313035204,8,16,p99_slot_aoi,gain_vs_conservative_pct,19.41747572815534
0.7497621313035204,8,17,p99_slot_aoi,gain_vs_conservative_pct,14.583333333333334
0.7497621313035204,8,18,p99_slot_aoi,gain_vs_conservative_pct,12.5
0.7497621313035204,8,19,p99_slot_aoi,gain_vs_conservative_pct,12.5
0.7497621313035204,8,0,cvar95_slot_aoi,gain_vs_conservative_pct,21.12195610053395
0.7497621313035204,8,1,cvar95_slot_aoi,gain_vs_conservative_pct,16.073801749137996
0.7497621313035204,8,2,cvar95_slot_aoi,gain_vs_conservative_pct,20.114794414037412
0.7497621313035204,8,3,cvar95_slot_aoi,gain_vs_conservative_pct,19.041276491994836
0.7497621313035204,8,4,cvar95_slot_aoi,gain_vs_conservative_pct,20.378924543085695
0.7497621313035204,8,5,cvar95_slot_aoi,gain_vs_conservative_pct,12.816632001188529
0.7497621313035204,8,6,cvar95_slot_aoi,gain_vs_conservative_pct,17.036725932148016
0.7497621313035204,8,7,cvar95_slot_aoi,gain_vs_conservative_pct,16.695961853536314
0.7497621313035204,8,8,cvar95_slot_aoi,gain_vs_conservative_pct,18.517577566769354
0.7497621313035204,8,9,cvar95_slot_aoi,gain_vs_conservative_pct,13.260237599285825
0.7497621313035204,8,10,cvar95_slot_aoi,gain_vs_conservative_pct,19.79559551879168
0.7497621313035204,8,11,cvar95_slot_aoi,gain_vs_conservative_pct,16.105458167701585
0.7497621313035204,8,12,cvar95_slot_aoi,gain_vs_conservative_pct,12.655858066169875
0.7497621313035204,8,13,cvar95_slot_aoi,gain_vs_conservative_pct,20.707522040248154
0.7497621313035204,8,14,cvar95_slot_aoi,gain_vs_conservative_pct,19.51197387518143
0.7497621313035204,8,15,cvar95_slot_aoi,gain_vs_conservative_pct,18.672764425415973
0.7497621313035204,8,16,cvar95_slot_aoi,gain_vs_conservative_pct,24.297077360072407
0.7497621313035204,8,17,cvar95_slot_aoi,gain_vs_conservative_pct,18.585177532488718
0.7497621313035204,8,18,cvar95_slot_aoi,gain_vs_conservative_pct,16.330646968651116
0.7497621313035204,8,19,cvar95_slot_aoi,gain_vs_conservative_pct,16.232689991214816
0.7497621313035204,8,0,oracle_gap,expected_gap_vs_oracle_pct,-0.6069134766266373
0.7497621313035204,8,1,oracle_gap,expected_gap_vs_oracle_pct,1.7272802608711497
0.7497621313035204,8,2,oracle_gap,expected_gap_vs_oracle_pct,4.95045826526811
0.7497621313035204,8,3,oracle_gap,expected_gap_vs_oracle_pct,0.3381078562403323
0.7497621313035204,8,4,oracle_gap,expected_gap_vs_oracle_pct,3.105802926494335
0.7497621313035204,8,5,oracle_gap,expected_gap_vs_oracle_pct,3.4675160167932897
0.7497621313035204,8,6,oracle_gap,expected_gap_vs_oracle_pct,1.5658152116815984
0.7497621313035204,8,7,oracle_gap,expected_gap_vs_oracle_pct,3.1804306901454296
0.7497621313035204,8,8,oracle_gap,expected_gap_vs_oracle_pct,2.1066774845678897
0.7497621313035204,8,9,oracle_gap,expected_gap_vs_oracle_pct,6.351338408011137
0.7497621313035204,8,10,oracle_gap,expected_gap_vs_oracle_pct,3.447158027297489
0.7497621313035204,8,11,oracle_gap,expected_gap_vs_oracle_pct,4.724924370579798
0.7497621313035204,8,12,oracle_gap,expected_gap_vs_oracle_pct,6.24519621359285
0.7497621313035204,8,13,oracle_gap,expected_gap_vs_oracle_pct,3.513146526478122
0.7497621313035204,8,14,oracle_gap,expected_gap_vs_oracle_pct,-0.8488149151185111
0.7497621313035204,8,15,oracle_gap,expected_gap_vs_oracle_pct,4.486410746600568
0.7497621313035204,8,16,oracle_gap,expected_gap_vs_oracle_pct,-0.12486145691534946
0.7497621313035204,8,17,oracle_gap,expected_gap_vs_oracle_pct,0.19119721503874942
0.7497621313035204,8,18,oracle_gap,expected_gap_vs_oracle_pct,3.265537969447963
0.7497621313035204,8,19,oracle_gap,expected_gap_vs_oracle_pct,4.566069051767484
